Count ;Year;Start Month;Gender;Name;Country;Region;OFDA/BHA Response;AID Contribution ('000 US$);Magnitude (Kph);Total Deaths;No. Injured;No. Affected;No. Homeless;Total Affected;Reconstruction Costs ('000 US$);Reconstruction Costs, Adjusted ('000 US$);Insured Damage ('000 US$);Insured Damage, Adjusted ('000 US$);Total Damage ('000 US$);Total Damage, Adjusted ('000 US$)
1646;2015;10;;Hurricane 'Joaquin';Bahamas;Americas;Yes;;;33;;6710;;6710;;;61000;78420;90000;115701
1647;2015;11;;Cyclone Chapala;Somalia;Africa;No;;;;;4000;;4000;;;;;;
1648;2015;11;;Cyclone Chapala;Yemen;Asia;No;;;8;65;110000;;110065;;;;;200000;257114
1649;2015;10;;Typhoon Mujigae;China;Asia;No;;;20;;52500;25800;78300;;;;;4200000;5399390
1650;2015;10;;Typhoon Mujigae;Philippines;Asia;No;;;2;;3500;;3500;;;;;1300;1671
1651;2015;11;female;Cyclone Megh;Somalia;Africa;No;;;;;;;;;;;;;
1652;2015;11;female;Cyclone Megh;Yemen;Asia;No;;;18;;15000;;15000;;;;;;
1653;2015;12;;Typhoon Melor (Nona);Philippines;Asia;No;;185;46;24;287227;;287251;;;;;135217;173831
1654;2015;9;;Cyclone Vamco;Cambodia;Asia;No;;;;;6300;;6300;;;;;;
1655;2015;9;;Cyclone Vamco;Thailand;Asia;No;;65;3;;1440;;1440;;;;;561;721
1656;2015;9;;Cyclone Vamco;Viet Nam;Asia;No;;;11;;;;;;;;;218;280
1657;2016;1;Female;Cyclone Ulla;Tonga;Oceania;No;;150;;;392;;392;;;;;;
1658;2016;2;;Cyclone Winston;Fiji;Oceania;Yes;41862;;45;144;540414;;540558;;;50000;63478;600000;761731
1659;2016;2;;Cyclone Winston;Tonga;Oceania;No;;;;;;;;;;;;;
1660;2016;4;Female;Tropical cyclone Zena;Fiji;Oceania;No;;;2;;5000;;5000;;;;;;
1661;2016;4;Female;Tropical cyclone Zena;Tonga;Oceania;No;;;;;;;;;;;;;
1662;2016;5;;Cyclone Roanu;Bangladesh;Asia;No;;;28;;1083855;119700;1203555;;;;;600000;761731
1663;2016;7;;Typhoon Butchoy (Nepartak);China;Asia;No;;;69;;;24900;24900;;;;;1511160;1918497
1664;2016;7;;Typhoon Butchoy (Nepartak);Philippines;Asia;No;;;2;2;3357;;3359;;;;;;
1665;2016;7;;Typhoon Butchoy (Nepartak);Taiwan (Province of China);Asia;No;;;3;300;;;300;;;;;;
1666;2016;7;female;Storm Mirinae;Viet Nam;Asia;No;;88;1;5;191745;;191750;;;;;191000;242484
1667;2016;8;;Tropical storm 'Earl';Belize;Americas;Yes;;110;;;10355;;10355;;;;;;
1668;2016;8;;Tropical storm 'Earl';Guatemala;Americas;No;;;;;55;;55;;;;;;
1669;2016;8;;Tropical storm 'Earl';Honduras;Americas;No;;;1;;151;;151;;;;;;
1670;2016;8;;Tropical storm 'Earl';Mexico;Americas;No;;;54;;11000;;11000;;;;;;
1671;2016;9;;Hurricane Newton;Mexico;Americas;No;;;11;;10500;;10500;;;;;50000;63478
1672;2016;9;female;Hurricane Hermine;United States of America;Americas;No;;85;3;;13500;570;14070;;;270000;342779;600000;761731
1673;2016;9;;Typhoon Ferdie (Meranti);China;Asia;No;;;;;205500;;205500;;;101000;128225;2300000;2919970
1674;2016;9;;Typhoon Ferdie (Meranti);Philippines;Asia;No;;;;;16648;;16648;;;;;4913;6237
1675;2016;9;;Typhoon Ferdie (Meranti);Taiwan (Province of China);Asia;No;;305;;;;;;;;;;70000;88869
1676;2016;9;female;Typhoon Megi;China;Asia;No;;119;35;;36000;;36000;;;;;830000;1053728
1677;2016;9;female;Typhoon Megi;Taiwan (Province of China);Asia;No;;;7;160;;;160;;;;;110000;139651
1678;2016;9;;Hurricane 'Matthew';Bahamas;Americas;Yes;;;;;;;;;;;;600000;761731
1679;2016;9;;Hurricane 'Matthew';Cuba;Americas;No;;;;;190000;;190000;;;;;2600000;3300836
1680;2016;10;;Hurricane 'Matthew';Dominican Republic;Americas;No;;;6;;39;9;48;;;;;;
1681;2016;9;;Hurricane 'Matthew';Haiti;Americas;Yes;;;546;439;2100000;;2100439;;;;;2000000;2539105
1682;2016;9;;Hurricane 'Matthew';Jamaica;Americas;Yes;;;;;125000;;125000;;;;;;
1683;2016;9;;Hurricane 'Matthew';Saint Lucia;Americas;No;;;;;25000;;25000;;;;;;
1684;2016;10;;Hurricane 'Matthew';United States of America;Americas;No;;;49;;;;;;;5000000;6347762;10000000;12695523
1685;2016;9;;Hurricane 'Matthew';Saint Vincent and the Grenadines;Americas;No;;;1;;;;;;;;;;
1686;2016;10;female;Typhoon Chaba (Chyba?);Japan;Asia;No;;;;;;;;;;;;;
1687;2016;10;female;Typhoon Chaba (Chyba?);Republic of Korea;Asia;No;;;9;;1500;;1500;;;;;126000;159964
1688;2016;10;;Tropical storm Aere;Viet Nam;Asia;No;;;34;;610000;;610000;;;;;350000;444343
1689;2016;10;female;Typhoon Karen (Sarika);China;Asia;No;;;;;;;;;;;;890000;1129902
1690;2016;10;female;Typhoon Karen (Sarika);Philippines;Asia;No;;210;;;52270;;52270;;;;;11490;14587
1691;2016;10;;Typhoon Lawin (Haima);China;Asia;No;;;;;12000;;12000;;;;;;
1692;2016;10;;Typhoon Lawin (Haima);Philippines;Asia;No;;215;8;;981154;;981154;;;;;50690;64354
1693;2016;8;;Tropical storm Dianmu;China;Asia;No;;;;;40000;;40000;;;;;;
1694;2016;8;;Tropical storm Dianmu;Viet Nam;Asia;No;;;11;15;11075;;11090;;;;;157;199
1695;2016;8;;Tropical storm Mindulle;Japan;Asia;No;;;2;70;3633;;3703;;;;;100000;126955
1696;2016;9;;Typhoon Malakas;Japan;Asia;No;;185;1;;6000;;6000;;;;;;
1697;2016;11;;Tropical storm Otto;Costa Rica;Americas;Yes;;175;9;;50000;;50000;;;;;;
1698;2016;11;;Tropical storm Otto;Nicaragua;Americas;No;;;;;10570;;10570;;;;;;
1699;2016;11;;Tropical storm Otto;Panama;Americas;No;;120;7;;12000;;12000;;;;;;
1700;2016;11;female;Tropical storm Marce (Tokage);Philippines;Asia;No;;55;;;14309;;14309;;;;;;
1701;2016;12;female;Cyclone 'Vardah';India;Asia;No;;140;24;;;;;;;200000;253910;1000000;1269552
1702;2016;9;female;Typhoon Helen (Megi);Philippines;Asia;No;;;;;1559;;1559;;;;;;
1703;2016;12;Female;Typhoon 'Nina' (Nock-Ten);Philippines;Asia;No;;185;24;;1893404;;1893404;;;;;103661;131603
1704;2017;2;;Cyclone 'Dineo';Mozambique;Africa;Yes;;100;7;102;750000;;750102;;;;;17000;21132
1705;2017;3;;Cyclone 'Enawo';Madagascar;Africa;Yes;;300;81;253;434000;;434253;;;;;20000;24861
1706;2017;1;;Tropical depression 'Ex-Dineo';Zimbabwe;Africa;No;;;251;128;100000;12895;113023;;;;;189000;234941
1707;2017;3;Female;Debbie;Australia;Oceania;No;;263;12;;45000;;45000;;;1400000;1740303;2700000;3356298
1708;2017;4;Female;Tropical depression 02W (Crising);Philippines;Asia;No;;;10;10;850;;860;;;;;2000;2486
1709;2017;5;Female;Cyclone Mora;Bangladesh;Asia;No;;135;7;12;3300000;;3300012;;;;;;
1710;2017;5;Female;Cyclone Mora;India;Asia;No;;;;;1970;;1970;;;;;;
1711;2017;6;Female;Cyclone Mora;Myanmar;Asia;No;;;;;107520;;107520;;;;;;
1712;2017;6;female;Beatriz;Mexico;Americas;No;;65;6;;;600;600;;;;;;
1713;2017;5;female;Tropical cyclone 'Donna';Vanuatu;Oceania;No;;215;;;2564;;2564;;;;;;
1714;2017;7;;Tropical Storm Talas;China;Asia;No;;;;;30000;;30000;;;;;3600;4475
1715;2017;7;;Tropical Storm Talas;Lao People's Democratic Republic;Asia;No;;;;;;;;;;;;;
1716;2017;7;;Tropical Storm Talas;Thailand;Asia;No;;;;;60;;60;;;;;;
1717;2017;7;;Tropical Storm Talas;Viet Nam;Asia;No;;95;9;;21000;;21000;;;;;71000;88258
1718;2017;8;;Typhoon Nesat & Haitang;China;Asia;No;;;;;13200;600;13800;;;;;57000;70855
1719;2017;7;;Typhoon Nesat & Haitang;Philippines;Asia;No;;;;;7339;;7339;;;;;174,92;217
1720;2017;7;;Typhoon Nesat & Haitang;Taiwan (Province of China);Asia;No;;150;1;131;;;131;;;;;17200;21381
1721;2017;8;;Typhoon 'Noru';Japan;Asia;No;;120;2;51;1338;;1389;;;;;2000;2486
1722;2017;8;;Hurricane 'Franklin';Mexico;Americas;No;;140;;;300;;300;;;;;2000;2486
1723;2017;8;;Typhoon 'Hato';China;Asia;No;;;8;373;;21900;22273;;;250000;310768;3500000;4350757
1724;2017;8;;Typhoon 'Hato';China, Hong Kong Special Administrative Region;Asia;No;;;;129;27;;156;;;;;755500;939142
1725;2017;8;;Typhoon 'Hato';China, Macao Special Administrative Region;Asia;No;;;10;200;;;200;;;;;1420000;1765164
1726;2017;8;;Typhoon 'Hato';Viet Nam;Asia;No;;;1;1;;;1;;;;;1430000;1777595
1727;2017;8;;Hurricane Harvey;United States of America;Americas;No;;215;88;24;555000;27000;582024;;;30000000;37292199;95000000;118091963
1728;2017;8;female;Tropical storm 'Lidia';Mexico;Americas;No;;;20;;;1000;1000;;;;;;
1729;2017;9;female;Hurricane 'Irma';Anguilla;Americas;No;;;4;;15000;;15000;;;6700;8329;200000;248615
1730;2017;9;female;Hurricane 'Irma';Antigua and Barbuda;Americas;Yes;;295;1;;1800;;1800;200000;248615;6800;8453;250000;310768
1731;2017;9;female;Hurricane 'Irma';Bahamas;Americas;Yes;;;;;;;;;;397,6;494;2000;2486
1732;2017;9;female;Hurricane 'Irma';Saint Barthélemy;Americas;No;;;4;;;;;;;1048800;1303735;;
1733;2017;9;female;Hurricane 'Irma';Barbados;Americas;No;;;1;;;;;;;;;;
1734;2017;9;female;Hurricane 'Irma';Cuba;Americas;No;;;10;;10000000;;10000000;;;200000;248615;540000;671260
1735;2017;9;female;Hurricane 'Irma';Dominican Republic;Americas;No;;285;;;6300;;6300;;;;;;
1736;2017;9;female;Hurricane 'Irma';Haiti;Americas;No;;;1;17;40075;;40092;;;162;201;;
1737;2017;9;female;Hurricane 'Irma';Saint Kitts and Nevis;Americas;No;;;;;500;;500;;;2300;2859;20000;24861
1738;2017;9;female;Hurricane 'Irma';Saint Martin (French Part);Americas;Yes;;;12;110;;;110;;;1231200;1530472;4100000;5096601
1739;2017;9;female;Hurricane 'Irma';Puerto Rico;Americas;No;;;2;;;;;;;;;;
1740;2017;9;female;Hurricane 'Irma';Sint Maarten (Dutch part);Americas;Yes;;;4;40;5000;;5040;;;500000;621537;2500000;3107683
1741;2017;9;female;Hurricane 'Irma';Turks and Caicos Islands;Americas;No;;;;;;;;;;14900;18522;500000;621537
1742;2017;9;female;Hurricane 'Irma';United States of America;Americas;No;;300;97;;;70000;70000;;;29000000;36049126;57000000;70855178
1743;2017;9;female;Hurricane 'Irma';British Virgin Islands;Americas;No;;;9;;;;;;;;;3000000;3729220
1744;2017;9;female;Hurricane 'Irma';United States Virgin Islands;Americas;No;;;4;;;;;;;;;;
1745;2017;9;female;Hurricane 'Maria';Dominica;Americas;Yes;;260;64;100;71293;;71393;;;19300;23991;1456000;1809915
1746;2017;9;female;Hurricane 'Maria';Dominican Republic;Americas;No;;;5;;26000;;26000;;;;;63000;78314
1747;2017;9;female;Hurricane 'Maria';Guadeloupe;Americas;No;;;4;2;80000;;80002;;;;;120000;149169
1748;2017;9;female;Hurricane 'Maria';Haiti;Americas;No;;;3;;;;;;;;;;
1749;2017;9;female;Hurricane 'Maria';Martinique;Americas;No;;;;2;;;2;;;;;44000;54695
1750;2017;9;female;Hurricane 'Maria';Puerto Rico;Americas;No;;240;64;;540000;210000;750000;;;30000000;37292199;68000000;84528984
1751;2017;9;female;Hurricane 'Maria';United States of America;Americas;No;;;4;;;;;;;;;;
1752;2017;9;female;Hurricane 'Maria';British Virgin Islands;Americas;No;;;;;;;;;;;;;
1753;2017;9;Female;Hurricane 'Maria';United States Virgin Islands;Americas;No;;;3;;;;;;;;;;
1754;2017;9;Female;Hurricane Katia;Mexico;Americas;No;;;3;;1110;;1110;;;;;;
1755;2017;9;;Typhoon 'Doksuri';Philippines;Asia;No;;;26;;7465;1645;9110;;;;;5300;6588
1756;2017;9;;Typhoon 'Doksuri';Thailand;Asia;No;;;;;28500;;28500;;;;;;
1757;2017;9;;Typhoon 'Doksuri';Viet Nam;Asia;No;;185;14;112;691900;;692012;;;;;484000;601647
1758;2017;10;;Tropical depression'16/Hurricane 'Nate';Colombia;Americas;No;;;;;;;;;;;;;
1759;2017;9;;Tropical depression'16/Hurricane 'Nate';Costa Rica;Americas;Yes;;;13;;11500;;11500;;;;;185000;229969
1760;2017;10;;Tropical depression'16/Hurricane 'Nate';Guatemala;Americas;No;;;8;;2762;413;3175;;;;;;
1761;2017;10;;Tropical depression'16/Hurricane 'Nate';Honduras;Americas;No;;;3;;120;;120;;;;;;
1762;2017;10;;Tropical depression'16/Hurricane 'Nate';Nicaragua;Americas;No;;;15;;39200;;39200;;;;;;
1763;2017;10;;Tropical depression'16/Hurricane 'Nate';Panama;Americas;No;;;7;;12000;;12000;;;;;;
1764;2017;10;;Tropical depression'16/Hurricane 'Nate';El Salvador;Americas;No;;;10;4;530;50;584;;;;;;
1765;2017;10;;Tropical depression'16/Hurricane 'Nate';United States of America;Americas;No;;140;;;60;;60;;;;;250000;310768
1766;2017;11;;Typhoon 'Damrey' / 'Ramil';Philippines;Asia;No;;75;6;;305;;305;;;;;;
1767;2017;11;;Typhoon 'Damrey' / 'Ramil';Viet Nam;Asia;Yes;;130;123;;4330000;;4330000;;;;;1000000;1243073
1768;2017;10;;Typhoon 'Lan'/'Paolo';Japan;Asia;No;;216;8;210;18600;;18810;;;;;1000000;1243073
1769;2017;10;;Typhoon 'Lan'/'Paolo';Philippines;Asia;No;;250;9;;163349;;163349;;;;;3400;4226
1770;2017;9;;Typhoon 'Talim';Japan;Asia;No;;160;2;56;21600;;21656;;;330000;410214;500000;621537
1771;2017;8;female;Tropical storm 'Pakhar'/'Jolina';China;Asia;No;;;12;;300;;300;;;;;56000;69612
1772;2017;8;female;Tropical storm 'Pakhar'/'Jolina';China, Hong Kong Special Administrative Region;Asia;No;;126;1;;;;;;;;;;
1773;2017;8;female;Tropical storm 'Pakhar'/'Jolina';China, Macao Special Administrative Region;Asia;No;;;;;;;;;;;;;
1774;2017;8;female;Tropical storm 'Pakhar'/'Jolina';Philippines;Asia;No;;65;;;3400;;3400;;;;;;
1775;2017;12;;Cyclone 'Ockhi';India;Asia;No;;130;884;;60000;;60000;;;;;;
1776;2017;11;;Cyclone 'Ockhi';Sri Lanka;Asia;No;;130;27;77;160000;;160077;;;;;346000;430103
1777;2017;11;female;Cyclone 'Cempaka';Indonesia;Asia;No;;65;11;35;;2000;2035;;;;;;
1778;2018;1;;Agaton (01W);Philippines;Asia;No;;;3;9;83908;;83917;;;;;12292;14916
1779;2018;1;female;Cyclone 'Ava';Madagascar;Africa;No;;165;73;;161318;;161318;;;;;;
1780;2018;1;female;Tropical storm 'Berguitta';Mauritius;Africa;No;;120;;;30000;;30000;;;;;;
1781;2018;1;female;Tropical storm 'Berguitta';Réunion;Africa;No;;;;;200;;200;;;;;;
1782;2018;2;female;Cyclone Gita;Tonga;Oceania;Yes;;285;;;87000;;87000;;;;;;
1783;2018;2;female;Cyclone Gita;Samoa;Oceania;No;;;;;;;;;;;;;
1784;2018;2;;Tropical storm 'Basyang' (Sanba);Philippines;Asia;No;;75;;;254859;;254859;;;;;3070;3725
1785;2018;3;;Tropical storm 'Eliakim';Madagascar;Africa;No;;105;21;;50872;;50872;;;;;;
1786;2018;4;female;Cyclone 'Josie';Fiji;Oceania;No;;100;7;;89950;;89950;;;;;10000;12134
1787;2018;5;;Cyclone 'Sagar';Djibouti;Africa;No;;;2;;25000;;25000;;;;;;
1788;2018;5;;Cyclone 'Sagar';Somalia;Africa;No;;;53;;228000;;228000;;;;;;
1789;2018;5;;Tropical storm 'Alberto';Cuba;Americas;No;;;9;;40000;;40000;;;;;;
1790;2018;5;;Tropical storm 'Alberto';United States of America;Americas;No;;;5;;;;;;;;;125000;151679
1791;2018;5;;Cyclone 'Mekunu';Oman;Asia;No;;;6;;;;;;;;;;
1792;2018;5;;Cyclone 'Mekunu';Yemen;Asia;No;;;24;;750;;750;;;;;;
1793;2018;4;female;Tropical cyclone 'Keni';Fiji;Oceania;No;;;;;89250;;89250;;;;;50000;60672
1794;2018;7;;Tropical storm 'Ewiniar';China;Asia;No;;;14;;16200;;16200;;;;;570000;691658
1795;2018;6;;Tropical storm 'Ewiniar';Viet Nam;Asia;No;;;1;;;;;;;;;;
1796;2018;7;;Tyhoon 'Son Tinh';Lao People's Democratic Republic;Asia;No;;;;;120000;;120000;;;;;;
1797;2018;7;;Tyhoon 'Son Tinh';Philippines;Asia;No;;;16;;2231101;;2231101;;;;;88000;106782
1798;2018;7;;Tyhoon 'Son Tinh';Viet Nam;Asia;No;;;34;;96000;;96000;;;;;220000;266956
1799;2018;7;;Hurricane 'Beryl';Dominican Republic;Americas;No;;;;;;8000;8000;;;;;;
1800;2018;7;;Hurricane 'Beryl';Puerto Rico;Americas;No;;;;;;;;;;;;;
1801;2018;7;female;Typhoon 'Maria' (Gardo);China;Asia;No;;;;;45000;;45000;;;;;490000;594583
1802;2018;7;female;Tropical storm 'Ampil' (Inday);China;Asia;No;;;1;;18000;;18000;;;;;240000;291224
1803;2018;8;Female;Typhoon 'Bebinca';China;Asia;No;;;2;;;300;300;;;;;188000;228126
1804;2018;8;Female;Typhoon 'Bebinca';Lao People's Democratic Republic;Asia;No;;;;;615145;;615145;;;;;225000;273023
1805;2018;8;female;Typhoon 'Bebinca';Viet Nam;Asia;No;;;13;;50000;;50000;;;;;2000;2427
1806;2018;8;;Typhoon 'Soulik';China;Asia;No;;;;;;;;;;;;79900;96953
1807;2018;8;;Typhoon 'Soulik';Democratic People's Republic of Korea;Asia;No;;;86;;;;;;;;;4640;5630
1808;2018;9;;Typhoon Jebi;Japan;Asia;No;;220;17;600;3300;;3900;;;9000000;10920916;12500000;15167939
1809;2018;9;;Typhoon Mangkut (Ompong);China;Asia;No;;;;;;;;;;;;770000;934345
1810;2018;9;;Typhoon Mangkut (Ompong);China, Hong Kong Special Administrative Region;Asia;No;;240;;300;;;300;;;;;;
1811;2018;9;;Typhoon Mangkut (Ompong);Philippines;Asia;Yes;;240;84;138;3800000;;3800138;;;;;32033;38870
1812;2018;9;female;Hurricane Florence;United States of America;Americas;No;;;53;;1500000;;1500000;;;5000000;6067176;14000000;16988092
1813;2018;8;;Tropical Storm Yagi;China;Asia;No;;;3;;2400;;2400;;;;;367000;445331
1814;2018;9;female;Tropical Storm Yagi;Philippines;Asia;No;;;5;;1709511;;1709511;;;;;19000;23055
1815;2018;8;;Tropical storm Rumbia;China;Asia;No;;;53;;39600;;39600;;;;;5400000;6552550
1816;2018;9;female;Typhoon Trami;Japan;Asia;No;;216;4;200;18000;;18200;;;;;4500000;5460458
1817;2018;10;;Hurricane Michael;Cuba;Americas;No;;;;;540;;540;;;;;;
1818;2018;10;;Hurricane Michael;United States of America;Americas;No;;250;49;;5000;;5000;;;10000000;12134351;16000000;19414962
1819;2018;10;female;Storm 'Leslie';Portugal;Europe;No;;176;2;28;60;;88;;;60000;72806;115500;140152
1820;2018;10;female;Tropical storm 'Titli';India;Asia;No;;126;85;200;300000;;300200;;;;;920000;1116360
1821;2018;10;;Cyclone 'Luban';Oman;Asia;No;;;;;;;;;;;;;
1822;2018;10;;Cyclone 'Luban';Yemen;Asia;No;;;25;124;15000;;15124;;;;;;
1823;2018;10;female;Typhoon 'Yutu' (Rosita);Northern Mariana Islands;Oceania;No;;290;2;;;;;;;;;;
1824;2018;10;female;Typhoon 'Yutu' (Rosita);Philippines;Asia;No;;210;12;2;253298;;253300;;;;;305000;370098
1825;2018;10;female;Hurricane Willa;Mexico;Americas;No;;195;6;;10000;;10000;;;;;536800;651372
1826;2018;10;;Tropical storm 'Vicente';Mexico;Americas;No;;;14;;;;;;;;;7005;8500
1827;2018;10;;Typhoon 'Kong-Rey';Japan;Asia;No;;;3;;4200;;4200;;;;;;
1828;2018;11;female;Cyclone 'Gaja';India;Asia;No;;120;45;;500000;;500000;;;;;775000;940412
1829;2018;12;;Tropical depression 'Usman';Philippines;Asia;No;;;182;105;1015958;;1016063;;;;;106753;129538
1830;2019;1;female;Tropical cyclone 'Penny';Marshall Islands;Oceania;No;;;;;;;;;;;;;
1831;2018;12;female;Tropical cyclone 'Penny';Solomon Islands;Oceania;No;;;;;1000;;1000;;;;;;
1832;2018;12;;Tropical storm 'Phethai';India;Asia;No;;100;8;;10000;;10000;;;;;100000;121344
1833;2018;11;;Tropical depression 'Toraji';Viet Nam;Asia;No;;;19;28;10000;;10028;;;;;17200;20871
1834;2019;1;;Tropical cylone 'Pabuk';Thailand;Asia;No;;;7;;720885;;720885;;;;;;
1835;2019;1;;Tropical depression 'Amang' (01W);Philippines;Asia;No;;;;;13160;;13160;;;;;;
1836;2019;3;female;Cyclone 'Idai';Madagascar;Africa;No;;;3;;1100;;1100;;;;;;
1837;2019;3;female;Cyclone 'Idai';Mozambique;Africa;Yes;;140;603;1500;1500000;;1501500;;;150000;178775;2000000;2383672
1838;2019;3;female;Cyclone 'Idai';Zimbabwe;Africa;Yes;;;628;186;270000;;270186;;;;;;
1839;2019;2;female;Cyclone 'Wutip';Micronesia (Federated States of);Oceania;Yes;;100;;;10000;;10000;;;;;;
1840;2019;5;female;Cyclone 'Fani';Bangladesh;Asia;No;;200;39;45;;10000;10045;;;;;;
1841;2019;5;female;Cyclone 'Fani';India;Asia;No;;;50;;20000000;;20000000;;;;;1810000;2157223
1842;2019;4;;Cyclone 'Kenneth';Comoros;Africa;Yes;;185;8;180;345131;;345311;;;;;;
1843;2019;4;;Cyclone 'Kenneth';Mozambique;Africa;Yes;;300;45;94;400000;;400094;;;;;230000;274122
1844;2019;4;;Cyclone 'Kenneth';United Republic of Tanzania;Africa;No;;;;;2000000;;2000000;;;;;;
1845;2019;7;;Tropical cylone 'Barry';United States of America;Americas;No;;;1;;;;;;;300000;357551;600000;715102
1846;2019;7;female;Tropical cyclone 'Danas';Philippines;Asia;No;;;4;;2000;;2000;;;;;377440;449847
1847;2019;8;female;Tropical cyclone Lekima (Hanna);China;Asia;No;;175;72;;108000;;108000;;;;;10000000;11918359
1848;2019;8;female;Tropical cyclone Lekima (Hanna);Taiwan (Province of China);Asia;No;;175;2;;;;;;;;;;
1849;2019;9;;Tropical cyclone 'Dorian';Bahamas;Americas;Yes;;298;356;;14940;;14940;;;;;3400000;4052242
1850;2019;8;;Tropical cyclone 'Dorian';United States of America;Americas;No;;150;10;;;;;;;;;1600000;1906937
1851;2019;9;female;Tropical storm ' Imelda';United States of America;Americas;No;;65;5;;1000;;1000;;;1200000;1430203;3500000;4171426
1852;2019;9;female;Tropical cyclone 'Lorena';Mexico;Americas;No;;130;1;;200;;200;;;;;;
1853;2019;9;;Tropical cyclone 'Lingling';China;Asia;No;;;;;;;;;;;;131000;156130
1854;2019;9;;Tropical cyclone 'Lingling';Japan;Asia;No;;;;;;;;;;;;10000;11918
1855;2019;9;;Tropical cyclone 'Lingling';Republic of Korea;Asia;No;;;3;33;38;;71;;;;;;
1856;2019;9;;Tropical cyclone 'Lingling';Democratic People's Republic of Korea;Asia;No;;;5;;5300000;;5300000;;;;;24000;28604
1857;2019;8;;Tropical cyclone 'Podul';Philippines;Asia;No;;;2;2;61500;;61502;;;;;;
1858;2019;9;;Tropical storm 'Tapah';Japan;Asia;No;;;;21;2000;;2021;;;;;;
1859;2019;9;;Tropical storm 'Tapah';Republic of Korea;Asia;No;;;2;;83370;;83370;;;;;;
1860;2019;9;female;Tropical storm 'Narda';Mexico;Americas;No;;55;2;;1000;;1000;;;;;;
1861;2019;10;;Tropical cyclone 'Mitag';China;Asia;No;;;3;;;;;;;;;263000;313453
1862;2019;10;;Tropical cyclone 'Mitag';Republic of Korea;Asia;No;;75;15;11;1400;;1411;;;;;553000;659085
1863;2019;10;;Tropical cylone 'Hagibis';Japan;Asia;No;;160;99;470;390000;;390470;;;10000000;11918359;17000000;20261210
1864;2019;9;;Tropical storm 'Fernand';Mexico;Americas;No;;;1;;;;;;;25000;29796;383000;456473
1865;2019;10;female;Typhoon 'Faxai';Japan;Asia;No;;170;3;150;120000;;120150;;;7000000;8342851;9100000;10845706
1866;2019;11;;Typhoon 'Matmo';Viet Nam;Asia;No;;;1;14;20000;;20014;;;;;;
1867;2019;11;;Tropical cyclone 'Kalmaegi' (Ramon);Philippines;Asia;No;;110;;;3000;;3000;;;;;;
1868;2019;11;;Tropical cyclone 'Nakri';Philippines;Asia;No;;;19;3;670;;673;;;;;36000;42906
1869;2019;11;;Tropical cyclone 'Nakri';Viet Nam;Asia;No;;;3;;2150;;2150;;;;;4000;4767
1870;2019;11;;Tropical cyclone 'Bulbul';Bangladesh;Asia;No;;130;40;71;251435;;251506;;;;;5785;6895
1871;2019;11;;Tropical cyclone 'Bulbul';India;Asia;No;;;12;;130000;;130000;;;;;;
1872;2019;12;;Tropical cyclone 'Kammuri' (Tisoy);Philippines;Asia;No;;210;4;318;2305075;342165;2647558;;;;;109151;130090
1873;2019;12;;Tropical Storm 'Pawan';Somalia;Africa;No;;;6;;30000;;30000;;;;;;
1874;2019;12;female;Cyclone 'Belna';Comoros;Africa;No;;;;;;;;;;;;;
1875;2019;12;female;Cyclone 'Belna';Madagascar;Africa;No;;180;5;6293;14000;;20293;;;;;25000;29796
1876;2019;12;female;Tropical cyclone 'Phanfone' (Ursula);Philippines;Asia;No;;150;63;369;3296877;;3297246;;;;;15722;18738
1877;2019;12;female;Tropical cyclone 'Sarai';Fiji;Oceania;No;;;1;;7780;;7780;;;;;;
1878;2020;1;;Cyclone 'Tino';Fiji;Oceania;No;;155;2;;3115;;3115;;;;;;
1879;2020;1;;Cyclone 'Tino';Tuvalu;Oceania;No;;;;;5500;;5500;;;;;;
1880;2020;3;;Cyclone 'Herold';Madagascar;Africa;No;;148;4;;3200;;3200;;;;;;
1881;2020;4;;Cyclone 'Harold';Fiji;Oceania;No;;;1;;180000;;180000;;;;;13000;15305
1882;2020;4;;Cyclone 'Harold';Solomon Islands;Oceania;No;;215;48;;150000;;150000;;;;;;
1883;2020;4;;Cyclone 'Harold';Tonga;Oceania;No;;222;;;25000;;25000;;;;;111000;130682
1884;2020;4;;Cyclone 'Harold';Vanuatu;Oceania;No;;252;3;120;130000;;130120;;;;;;
1885;2020;5;;Tropical Cyclone 'Vongfong' (Ambo);Philippines;Asia;No;;185;5;169;578571;;578740;;;;;31100;36614
1886;2020;5;;Cyclone 'Amphan';Bangladesh;Asia;No;;;26;;2600000;;2600000;;;;;1500000;1765969
1887;2020;5;;Cyclone 'Amphan';India;Asia;No;;185;90;;18000000;;18000000;;;;;13500000;15893722
1888;2020;5;;Cyclone 'Amphan';Sri Lanka;Asia;No;;;4;;1100;;1100;;;;;;
1889;2020;6;female;Cyclone 'Nisarga';India;Asia;No;;120;6;;7500;;7500;;;;;820000;965396
1890;2020;5;female;Tropical storm 'Amanda';Guatemala;Americas;No;;;2;;306000;886;306886;;;;;;
1891;2020;5;female;Tropical storm 'Amanda';Honduras;Americas;No;;;5;;1200;;1200;;;;;;
1892;2020;5;female;Tropical storm 'Amanda';El Salvador;Americas;No;;;32;;149840;;149840;;;;;220000;259009
1893;2020;6;;Tropical storm 'Cristobal';Mexico;Americas;No;;75;;;606;;606;;;;;;
1894;2020;6;;Tropical storm 'Cristobal';United States of America;Americas;No;;85;1;;;;;;;;;325000;382627
